words@aaw1952m	@aaw1952m	170.474	171.217	Миротворец
words@aaw1952m	@aaw1952m	171.217	171.961	/
words@aaw1952m	@aaw1952m	171.961	172.619	во-вторых
words@aaw1952m	@aaw1952m	172.619	173.277	еще
words@aaw1952m	@aaw1952m	173.277	173.688	до
words@aaw1952m	@aaw1952m	173.688	175.136	подпадания
words@aaw1952m	@aaw1952m	175.136	175.279	в
words@aaw1952m	@aaw1952m	175.279	175.603	этот
words@aaw1952m	@aaw1952m	175.603	176.129	самый
words@aaw1952m	@aaw1952m	176.129	177.642	Миротворец
words@aaw1952m	@aaw1952m	177.642	178.428	достаточно
words@aaw1952m	@aaw1952m	178.428	179.204	многие
words@aaw1952m	@aaw1952m	179.204	179.98	/
words@aaw1952m	@aaw1952m	179.98	180.707	ыыы
words@aaw1952m	@aaw1952m	180.707	181.896	совершенно
words@aaw1952m	@aaw1952m	181.896	182.428	искренне
words@aaw1952m	@aaw1952m	182.428	182.525	и
words@aaw1952m	@aaw1952m	182.525	183.194	совершенно
words@aaw1952m	@aaw1952m	183.194	184.467	убежденно
words@aaw1952m	@aaw1952m	184.467	185.019	желали
words@aaw1952m	@aaw1952m	185.019	185.331	мне
words@aaw1952m	@aaw1952m	185.331	186.275	смерти
words@aaw1952m	@aaw1952m	186.275	187.22	/
words@aaw1952m	@aaw1952m	187.22	187.636	причем
words@aaw1952m	@aaw1952m	187.636	188.09	желали
words@aaw1952m	@aaw1952m	188.09	188.772	настолько
words@aaw1952m	@aaw1952m	188.772	189.974	пламенно
words@aaw1952m	@aaw1952m	189.974	190.214	что
words@aaw1952m	@aaw1952m	190.214	190.798	ооо
words@aaw1952m	@aaw1952m	190.798	191.259	скорее
words@aaw1952m	@aaw1952m	191.259	192.09	всего
words@aaw1952m	@aaw1952m	192.09	192.389	до
words@aaw1952m	@aaw1952m	192.389	192.902	конца
words@aaw1952m	@aaw1952m	192.902	193.597	Украины
words@aaw1952m	@aaw1952m	193.597	193.863	я
words@aaw1952m	@aaw1952m	193.863	194.259	своей
words@aaw1952m	@aaw1952m	194.259	194.831	смерти
words@aaw1952m	@aaw1952m	194.831	195.006	не
words@aaw1952m	@aaw1952m	195.006	195.666	помру
words@aaw1952m	@aaw1952m	200.749	201.265	ну
words@aaw1952m	@aaw1952m	201.265	201.781	/
words@aaw1952m	@aaw1952m	201.781	202.298	гражданство
words@aaw1952m	@aaw1952m	202.298	202.512	я
words@aaw1952m	@aaw1952m	202.512	203.428	поменял
words@aaw1952m	@aaw1952m	203.428	204.071	несколько
words@aaw1952m	@aaw1952m	204.071	204.756	позже
words@aaw1952m	@aaw1952m	204.756	205.441	//
words@aaw1952m	@aaw1952m	205.441	205.993	я
words@aaw1952m	@aaw1952m	205.993	206.545	/
words@aaw1952m	@aaw1952m	206.545	207.389	награжден
words@aaw1952m	@aaw1952m	207.389	208.292	гражданством
words@aaw1952m	@aaw1952m	208.292	208.968	Российской
words@aaw1952m	@aaw1952m	208.968	209.844	Федерации
words@aaw1952m	@aaw1952m	209.844	210.597	указом
words@aaw1952m	@aaw1952m	210.597	211.35	президента
words@aaw1952m	@aaw1952m	211.35	211.848	двадцать
words@aaw1952m	@aaw1952m	211.848	212.746	седьмого
words@aaw1952m	@aaw1952m	212.746	213.649	января
words@aaw1952m	@aaw1952m	213.649	214.062	две
words@aaw1952m	@aaw1952m	214.062	214.48	тысячи
words@aaw1952m	@aaw1952m	214.48	215.311	шестнадцатого
words@aaw1952m	@aaw1952m	215.311	216.084	года
words@aaw1952m	@aaw1952m	216.084	216.649	именно
words@aaw1952m	@aaw1952m	216.649	217.642	награжден
words@aaw1952m	@aaw1952m	217.642	218.519	поскольку
words@aaw1952m	@aaw1952m	218.519	219.396	гражданство
words@aaw1952m	@aaw1952m	219.396	219.649	я
words@aaw1952m	@aaw1952m	219.649	220.298	получил
words@aaw1952m	@aaw1952m	220.298	220.694	по
words@aaw1952m	@aaw1952m	220.694	221.123	пункту
words@aaw1952m	@aaw1952m	221.123	221.61	три
words@aaw1952m	@aaw1952m	221.61	222.285	статьи
words@aaw1952m	@aaw1952m	222.285	223.48	тринадцать
words@aaw1952m	@aaw1952m	223.48	223.915	за
words@aaw1952m	@aaw1952m	223.915	224.681	особые
words@aaw1952m	@aaw1952m	224.681	225.269	заслуги
words@aaw1952m	@aaw1952m	225.269	225.798	перед
words@aaw1952m	@aaw1952m	225.798	226.474	Российской
words@aaw1952m	@aaw1952m	226.474	227.222	Федерацией
words@aaw1952m	@aaw1952m	231.999	232.293	вот
words@aaw1952m	@aaw1952m	232.293	232.587	/
words@aaw1952m	@aaw1952m	232.587	233.0	но
words@aaw1952m	@aaw1952m	233.0	233.149	а
words@aaw1952m	@aaw1952m	233.149	233.577	почему
words@aaw1952m	@aaw1952m	233.577	233.688	я
words@aaw1952m	@aaw1952m	233.688	233.889	ааа
words@aaw1952m	@aaw1952m	233.889	234.422	решил
words@aaw1952m	@aaw1952m	234.422	235.025	перейти
words@aaw1952m	@aaw1952m	235.025	235.941	ыыы
words@aaw1952m	@aaw1952m	235.941	236.383	из
words@aaw1952m	@aaw1952m	236.383	237.09	гражданства
words@aaw1952m	@aaw1952m	237.09	237.707	Украины
words@aaw1952m	@aaw1952m	237.707	237.883	в
words@aaw1952m	@aaw1952m	237.883	238.545	гражданство
words@aaw1952m	@aaw1952m	238.545	239.207	Российской
words@aaw1952m	@aaw1952m	239.207	239.911	Федерации
words@aaw1952m	@aaw1952m	239.911	240.616	//
words@aaw1952m	@aaw1952m	240.616	241.279	начиная
words@aaw1952m	@aaw1952m	241.279	241.759	с
words@aaw1952m	@aaw1952m	241.759	242.266	девяносто
words@aaw1952m	@aaw1952m	242.266	242.694	первого
words@aaw1952m	@aaw1952m	242.694	243.33	года
words@aaw1952m	@aaw1952m	243.33	243.967	и
words@aaw1952m	@aaw1952m	243.967	244.136	по
words@aaw1952m	@aaw1952m	244.136	244.415	сей
words@aaw1952m	@aaw1952m	244.415	244.74	день
words@aaw1952m	@aaw1952m	244.74	244.909	я
words@aaw1952m	@aaw1952m	244.909	246.194	выступаю
words@aaw1952m	@aaw1952m	246.194	246.493	за
words@aaw1952m	@aaw1952m	246.493	247.909	воссоединение
words@aaw1952m	@aaw1952m	247.909	248.733	Украины
words@aaw1952m	@aaw1952m	248.733	248.922	с
words@aaw1952m	@aaw1952m	248.922	249.5	остальной
words@aaw1952m	@aaw1952m	249.5	250.198	Россией
words@aaw1952m	@aaw1952m	250.198	250.896	/
words@aaw1952m	@aaw1952m	250.896	251.493	а
words@aaw1952m	@aaw1952m	251.493	252.09	/
words@aaw1952m	@aaw1952m	252.09	252.876	учитывая
words@aaw1952m	@aaw1952m	252.876	253.762	что
words@aaw1952m	@aaw1952m	253.762	254.648	/
words@aaw1952m	@aaw1952m	254.648	255.285	ааа
words@aaw1952m	@aaw1952m	255.285	256.045	Украина
words@aaw1952m	@aaw1952m	256.045	256.188	в
words@aaw1952m	@aaw1952m	256.188	256.525	любой
words@aaw1952m	@aaw1952m	256.525	257.071	момент
words@aaw1952m	@aaw1952m	257.071	257.564	могла
words@aaw1952m	@aaw1952m	257.564	258.336	подать
words@aaw1952m	@aaw1952m	258.336	259.108	/
words@aaw1952m	@aaw1952m	259.108	260.24	ааа
words@aaw1952m	@aaw1952m	260.24	261.798	заявление
words@aaw1952m	@aaw1952m	261.798	261.941	о
words@aaw1952m	@aaw1952m	261.941	262.35	моем
words@aaw1952m	@aaw1952m	262.35	263.187	розыске
words@aaw1952m	@aaw1952m	263.187	264.025	/
words@aaw1952m	@aaw1952m	264.025	264.931	ааа
words@aaw1952m	@aaw1952m	264.931	265.837	/
words@aaw1952m	@aaw1952m	265.837	266.051	в
words@aaw1952m	@aaw1952m	266.051	267.571	сентябре
words@aaw1952m	@aaw1952m	267.571	268.357	пятнадцатого
words@aaw1952m	@aaw1952m	268.357	268.85	года
words@aaw1952m	@aaw1952m	268.85	269.96	возбудили
words@aaw1952m	@aaw1952m	269.96	271.071	даже
words@aaw1952m	@aaw1952m	271.071	271.487	против
words@aaw1952m	@aaw1952m	271.487	272.13	меня
words@aaw1952m	@aaw1952m	272.13	273.35	официальное
words@aaw1952m	@aaw1952m	273.35	274.441	уголовное
words@aaw1952m	@aaw1952m	274.441	274.922	дело
words@aaw1952m	@aaw1952m	274.922	275.097	по
words@aaw1952m	@aaw1952m	275.097	275.811	обвинению
words@aaw1952m	@aaw1952m	275.811	275.928	в
words@aaw1952m	@aaw1952m	275.928	276.768	сепаратизме
words@aaw1952m	@aaw1952m	276.768	277.608	/
words@aaw1952m	@aaw1952m	277.608	277.922	так
words@aaw1952m	@aaw1952m	277.922	278.532	вот
words@aaw1952m	@aaw1952m	278.532	279.272	гражданство
words@aaw1952m	@aaw1952m	279.272	279.87	Российской
words@aaw1952m	@aaw1952m	279.87	280.961	Федерации
words@aaw1952m	@aaw1952m	280.961	281.558	помимо
words@aaw1952m	@aaw1952m	281.558	282.058	прочего
words@aaw1952m	@aaw1952m	282.058	282.902	страхует
words@aaw1952m	@aaw1952m	282.902	283.623	меня
words@aaw1952m	@aaw1952m	283.623	284.185	от
words@aaw1952m	@aaw1952m	284.185	285.597	/
words@aaw1952m	@aaw1952m	285.597	286.415	ордера
words@aaw1952m	@aaw1952m	286.415	287.233	/
words@aaw1952m	@aaw1952m	287.233	287.801	на
words@aaw1952m	@aaw1952m	287.801	288.37	/
words@aaw1952m	@aaw1952m	288.37	289.038	арест
words@aaw1952m	@aaw1952m	289.038	289.492	со
words@aaw1952m	@aaw1952m	289.492	290.227	стороны
words@aaw1952m	@aaw1952m	290.227	291.0	Украины
words@aaw1952m	@aaw1952m	295.722	296.123	папа
words@aaw1952m	@aaw1952m	296.123	296.677	жив
words@aaw1952m	@aaw1952m	296.677	297.232	/
words@aaw1952m	@aaw1952m	297.232	298.453	работает
words@aaw1952m	@aaw1952m	298.453	299.675	/
words@aaw1952m	@aaw1952m	299.675	300.142	ааа
words@aaw1952m	@aaw1952m	300.142	300.617	он
words@aaw1952m	@aaw1952m	300.617	301.889	/
words@aaw1952m	@aaw1952m	301.889	302.915	ааа
words@aaw1952m	@aaw1952m	302.915	303.064	с
words@aaw1952m	@aaw1952m	303.064	303.662	пятьдесят
words@aaw1952m	@aaw1952m	303.662	304.151	шестого
words@aaw1952m	@aaw1952m	304.151	304.581	года
words@aaw1952m	@aaw1952m	304.581	305.272	работает
words@aaw1952m	@aaw1952m	305.272	305.5	в
words@aaw1952m	@aaw1952m	305.5	305.993	Одесском
words@aaw1952m	@aaw1952m	305.993	307.019	водном
words@aaw1952m	@aaw1952m	307.019	308.655	институте
words@aaw1952m	@aaw1952m	308.655	308.863	в
words@aaw1952m	@aaw1952m	308.863	309.662	восемьдесят
words@aaw1952m	@aaw1952m	309.662	310.227	первом
words@aaw1952m	@aaw1952m	310.227	311.415	году
words@aaw1952m	@aaw1952m	311.415	312.818	всесоюзная
words@aaw1952m	@aaw1952m	312.818	313.35	высшая
words@aaw1952m	@aaw1952m	313.35	314.532	аттестационная
words@aaw1952m	@aaw1952m	314.532	315.642	комиссия
words@aaw1952m	@aaw1952m	315.642	315.935	ааа
words@aaw1952m	@aaw1952m	315.935	316.623	утвердила
words@aaw1952m	@aaw1952m	316.623	316.987	его
words@aaw1952m	@aaw1952m	316.987	317.844	докторскую
words@aaw1952m	@aaw1952m	317.844	318.603	диссертацию
words@aaw1952m	@aaw1952m	318.603	318.831	он
words@aaw1952m	@aaw1952m	318.831	319.051	еще
words@aaw1952m	@aaw1952m	319.051	319.181	и
words@aaw1952m	@aaw1952m	319.181	319.888	преподает
words@aaw1952m	@aaw1952m	323.665	324.472	видимся
words@aaw1952m	@aaw1952m	324.472	325.279	//
words@aaw1952m	@aaw1952m	325.279	325.909	и
words@aaw1952m	@aaw1952m	325.909	326.214	по
words@aaw1952m	@aaw1952m	326.214	326.675	скайпу
words@aaw1952m	@aaw1952m	326.675	327.116	почти
words@aaw1952m	@aaw1952m	327.116	328.506	ежедневно
words@aaw1952m	@aaw1952m	328.506	328.746	и
words@aaw1952m	@aaw1952m	328.746	329.577	живьем
words@aaw1952m	@aaw1952m	329.577	330.409	/
words@aaw1952m	@aaw1952m	330.409	330.694	раз
words@aaw1952m	@aaw1952m	330.694	330.805	в
words@aaw1952m	@aaw1952m	330.805	332.11	год
words@aaw1952m	@aaw1952m	332.11	333.415	//
words@aaw1952m	@aaw1952m	333.415	333.59	у
words@aaw1952m	@aaw1952m	333.59	334.158	него
words@aaw1952m	@aaw1952m	334.158	334.727	/
words@aaw1952m	@aaw1952m	334.727	334.974	ну
words@aaw1952m	@aaw1952m	334.974	335.389	раньше
words@aaw1952m	@aaw1952m	335.389	335.707	я
words@aaw1952m	@aaw1952m	335.707	336.344	ездил
words@aaw1952m	@aaw1952m	336.344	336.498	в
words@aaw1952m	@aaw1952m	336.498	337.025	Одессу
words@aaw1952m	@aaw1952m	337.025	337.207	и
words@aaw1952m	@aaw1952m	337.207	338.142	встречались
words@aaw1952m	@aaw1952m	338.142	339.285	чаще
words@aaw1952m	@aaw1952m	339.285	340.344	теперь
words@aaw1952m	@aaw1952m	340.344	340.841	он
words@aaw1952m	@aaw1952m	340.841	341.487	ездит
words@aaw1952m	@aaw1952m	341.487	341.603	в
words@aaw1952m	@aaw1952m	341.603	342.333	Москву
words@aaw1952m	@aaw1952m	349.666	350.065	я
words@aaw1952m	@aaw1952m	350.065	350.464	над
words@aaw1952m	@aaw1952m	350.464	350.863	этим
words@aaw1952m	@aaw1952m	350.863	351.262	раб...
words@aaw1952m	@aaw1952m	351.262	351.663	/
words@aaw1952m	@aaw1952m	351.673	352.149	я
words@aaw1952m	@aaw1952m	352.149	352.506	над
words@aaw1952m	@aaw1952m	352.506	352.883	этим
words@aaw1952m	@aaw1952m	352.883	353.512	работаю
words@aaw1952m	@aaw1952m	353.512	354.142	//
words@aaw1952m	@aaw1952m	354.142	354.344	с
words@aaw1952m	@aaw1952m	354.344	354.74	моей
words@aaw1952m	@aaw1952m	354.74	355.168	точки
words@aaw1952m	@aaw1952m	355.168	355.938	зрения
words@aaw1952m	@aaw1952m	355.938	358.461	//
words@aaw1952m	@aaw1952m	358.461	358.629	с
words@aaw1952m	@aaw1952m	358.629	358.928	моей
words@aaw1952m	@aaw1952m	358.928	359.428	точки
words@aaw1952m	@aaw1952m	359.428	360.35	зрения
words@aaw1952m	@aaw1952m	360.35	361.928	воссоединение
words@aaw1952m	@aaw1952m	361.928	362.616	Украины
words@aaw1952m	@aaw1952m	362.616	362.844	с
words@aaw1952m	@aaw1952m	362.844	363.487	остальной
words@aaw1952m	@aaw1952m	363.487	364.655	Россией
words@aaw1952m	@aaw1952m	364.655	366.168	необходимость
words@aaw1952m	@aaw1952m	366.168	366.337	а
words@aaw1952m	@aaw1952m	366.337	367.357	необходимость
words@aaw1952m	@aaw1952m	367.357	367.59	рано
words@aaw1952m	@aaw1952m	367.59	367.876	или
words@aaw1952m	@aaw1952m	367.876	368.623	поздно
words@aaw1952m	@aaw1952m	368.623	368.915	найдет
words@aaw1952m	@aaw1952m	368.915	369.344	себе
words@aaw1952m	@aaw1952m	369.344	370.109	возможность
words@aaw1952m	@aaw1952m	381.153	381.422	а
words@aaw1952m	@aaw1952m	381.422	381.707	что
words@aaw1952m	@aaw1952m	381.707	382.407	оставлять
words@aaw1952m	@aaw1952m	382.407	382.604	?
words@aaw1952m	@aaw1952m	382.604	383.357	//
words@aaw1952m	@aaw1952m	383.357	383.975	ааа
words@aaw1952m	@aaw1952m	383.975	385.331	/
words@aaw1952m	@aaw1952m	385.331	386.431	вообщем-то
words@aaw1952m	@aaw1952m	386.431	387.532	/
words@aaw1952m	@aaw1952m	387.532	388.116	ааа
words@aaw1952m	@aaw1952m	388.116	390.0	особо
words@aaw1952m	@aaw1952m	390.0	390.844	немного
words@aaw1952m	@aaw1952m	390.844	391.577	имущества
words@aaw1952m	@aaw1952m	391.577	392.162	разве
words@aaw1952m	@aaw1952m	392.162	393.103	что
words@aaw1952m	@aaw1952m	393.103	394.126	квартира
words@aaw1952m	@aaw1952m	394.126	395.149	/
words@aaw1952m	@aaw1952m	395.149	395.886	хорошая
words@aaw1952m	@aaw1952m	395.886	396.623	//
words@aaw1952m	@aaw1952m	396.623	396.772	в
words@aaw1952m	@aaw1952m	396.772	397.155	данном
words@aaw1952m	@aaw1952m	397.155	398.318	случае
words@aaw1952m	@aaw1952m	398.318	398.779	наследники
words@aaw1952m	@aaw1952m	398.779	399.24	/
words@aaw1952m	@aaw1952m	399.24	399.435	по
words@aaw1952m	@aaw1952m	399.435	399.902	закону
words@aaw1952m	@aaw1952m	399.902	400.246	это
words@aaw1952m	@aaw1952m	400.246	400.772	именно
words@aaw1952m	@aaw1952m	400.772	401.077	те
words@aaw1952m	@aaw1952m	401.077	401.37	кому
words@aaw1952m	@aaw1952m	401.37	401.551	бы
words@aaw1952m	@aaw1952m	401.551	402.409	я
words@aaw1952m	@aaw1952m	402.409	402.675	и
words@aaw1952m	@aaw1952m	402.675	403.311	своей
words@aaw1952m	@aaw1952m	403.311	403.876	волей
words@aaw1952m	@aaw1952m	403.876	404.129	все
words@aaw1952m	@aaw1952m	404.129	404.549	отдал
words@aaw1952m	@aaw1952m	415.983	416.139	вы
words@aaw1952m	@aaw1952m	416.139	416.295	знаете
words@aaw1952m	@aaw1952m	416.295	416.452	//
words@aaw1952m	@aaw1952m	421.44	421.733	я
words@aaw1952m	@aaw1952m	421.733	421.922	бы
words@aaw1952m	@aaw1952m	421.922	422.597	мог
words@aaw1952m	@aaw1952m	422.597	423.272	/
words@aaw1952m	@aaw1952m	423.272	424.045	посоветовать
words@aaw1952m	@aaw1952m	424.045	424.727	только
words@aaw1952m	@aaw1952m	424.727	425.409	/
words@aaw1952m	@aaw1952m	425.409	425.818	быть
words@aaw1952m	@aaw1952m	425.818	426.389	более
words@aaw1952m	@aaw1952m	426.389	427.707	уверенным
words@aaw1952m	@aaw1952m	427.707	427.87	в
words@aaw1952m	@aaw1952m	427.87	428.704	себе
words@aaw1952m	@aaw1952m	428.704	429.538	/
words@aaw1952m	@aaw1952m	429.538	429.978	и
words@aaw1952m	@aaw1952m	429.978	430.696	знать
words@aaw1952m	@aaw1952m	430.696	431.415	/
words@aaw1952m	@aaw1952m	431.415	432.509	что
words@aaw1952m	@aaw1952m	432.509	433.603	/
words@aaw1952m	@aaw1952m	433.603	434.09	ааа
words@aaw1952m	@aaw1952m	434.09	434.918	при
words@aaw1952m	@aaw1952m	434.918	435.746	/
words@aaw1952m	@aaw1952m	435.746	436.525	должном
words@aaw1952m	@aaw1952m	436.525	437.181	умении
words@aaw1952m	@aaw1952m	437.181	437.285	и
words@aaw1952m	@aaw1952m	437.285	437.922	терпении
words@aaw1952m	@aaw1952m	437.922	438.317	все
words@aaw1952m	@aaw1952m	438.317	439.435	получается
words@aaw1952m	@aaw1952m	439.435	440.253	и
words@aaw1952m	@aaw1952m	440.253	440.376	я
words@aaw1952m	@aaw1952m	440.376	440.739	бы
words@aaw1952m	@aaw1952m	440.739	441.103	/
words@aaw1952m	@aaw1952m	441.103	441.766	наверное
words@aaw1952m	@aaw1952m	441.766	442.097	не
words@aaw1952m	@aaw1952m	442.097	442.616	давал
words@aaw1952m	@aaw1952m	442.616	443.463	конкретных
words@aaw1952m	@aaw1952m	443.463	444.642	советов
words@aaw1952m	@aaw1952m	444.642	445.941	способных
words@aaw1952m	@aaw1952m	445.941	446.993	существенно
words@aaw1952m	@aaw1952m	446.993	447.701	изменить
words@aaw1952m	@aaw1952m	447.701	448.032	его
words@aaw1952m	@aaw1952m	448.032	448.447	жизнь
words@aaw1952m	@aaw1952m	448.447	448.863	/
words@aaw1952m	@aaw1952m	448.863	449.475	просто
words@aaw1952m	@aaw1952m	449.475	449.928	потому
words@aaw1952m	@aaw1952m	449.928	450.201	что
words@aaw1952m	@aaw1952m	450.201	450.616	меня
words@aaw1952m	@aaw1952m	450.616	451.85	нынешнего
words@aaw1952m	@aaw1952m	451.85	452.116	в
words@aaw1952m	@aaw1952m	452.116	452.779	основном
words@aaw1952m	@aaw1952m	452.779	453.844	устраивает
words@aaw1952m	@aaw1952m	453.844	454.019	то
words@aaw1952m	@aaw1952m	454.019	454.311	что
words@aaw1952m	@aaw1952m	454.311	454.989	получилось
gesture@aaw1952m	@aaw1952m	36.103	38.226	подносит руку большим пальцем к носу
gesture@aaw1952m	@aaw1952m	53.366	54.148	кивок головой
gesture@aaw1952m	@aaw1952m	71.066	71.899	кивок головой
gesture@aaw1952m	@aaw1952m	80.122	80.652	кивок головой
gesture@aaw1952m	@aaw1952m	82.933	83.525	мотание головы из стороны в сторону
gesture@aaw1952m	@aaw1952m	93.123	96.042	кивки головой
gesture@aaw1952m	@aaw1952m	109.942	112.783	постукивание кистью руки по ноге, а затем по воздуху
gesture@aaw1952m	@aaw1952m	112.796	117.847	покручивание кистью руки в воздухе
gesture@aaw1952m	@aaw1952m	121.015	122.632	мотание головы вправо-влево
gesture@aaw1952m	@aaw1952m	136.904	137.537	кивание головой
gesture@aaw1952m	@aaw1952m	173.265	173.865	кивок головой
gesture@aaw1952m	@aaw1952m	200.465	201.182	отклонение головы в сторону
gesture@aaw1952m	@aaw1952m	295.315	295.832	кивок головой
gesture@aaw1952m	@aaw1952m	312.865	316.1	махи кистью руки вправо
gesture@aaw1952m	@aaw1952m	325.348	326.082	кивки головой
gesture@aaw1952m	@aaw1952m	330.328	330.744	кивок головой
gestMeaning@aaw1952m	@aaw1952m	36.103	38.226	указание на объект, о котором идет речь
gestMeaning@aaw1952m	@aaw1952m	53.366	54.148	согласие со своими мыслями
gestMeaning@aaw1952m	@aaw1952m	71.066	71.899	утверждение своих слов
gestMeaning@aaw1952m	@aaw1952m	80.122	80.652	утверждение своих слов
gestMeaning@aaw1952m	@aaw1952m	82.933	83.525	предварение отрицания в речи
gestMeaning@aaw1952m	@aaw1952m	93.123	96.042	согласие со своими словами
gestMeaning@aaw1952m	@aaw1952m	109.942	112.783	утверждение своих слов
gestMeaning@aaw1952m	@aaw1952m	112.796	117.847	предварение отрицания в речи
gestMeaning@aaw1952m	@aaw1952m	121.015	122.632	предварение отрицания в речи
gestMeaning@aaw1952m	@aaw1952m	136.904	137.537	положительный ответ на заданный вопрос
gestMeaning@aaw1952m	@aaw1952m	173.265	173.865	согласие со своими словами
gestMeaning@aaw1952m	@aaw1952m	200.465	201.182	несогласие с утверждением
gestMeaning@aaw1952m	@aaw1952m	295.315	295.832	положительный ответ на вопрос
gestMeaning@aaw1952m	@aaw1952m	312.865	316.1	помощь себе в выражении мысли
gestMeaning@aaw1952m	@aaw1952m	325.348	326.082	утверждение своих слов
gestMeaning@aaw1952m	@aaw1952m	330.328	330.744	утверждение своих слов
gesture@bvk1982m	@bvk1982m	20.603	22.58	кивает головой
gesture@bvk1982m	@bvk1982m	42.444	42.867	держит руку у лица указательным пальцем вверх
gesture@bvk1982m	@bvk1982m	42.867	43.766	немного отдаляет руку от лица и выставляет остальные пальцы
gesture@bvk1982m	@bvk1982m	43.766	44.223	направляет указательный палец на собеседника
gesture@bvk1982m	@bvk1982m	44.228	45.79	подносит руку обратно к лицу, убирает указательный палец и побпирает рукой подбородок
gesture@bvk1982m	@bvk1982m	116.349	117.665	кивок головой
gesture@bvk1982m	@bvk1982m	134.063	134.53	мотание головой вправо-влево
gesture@bvk1982m	@bvk1982m	135.364	135.781	левая рука с выдвинутым большим пальцем направлена в сторону
gesture@bvk1982m	@bvk1982m	166.611	168.678	кивание головой
gesture@bvk1982m	@bvk1982m	199.465	200.032	наклон головы влево
gesture@bvk1982m	@bvk1982m	214.483	215.283	кивок головой
gesture@bvk1982m	@bvk1982m	294.249	294.833	наклонение головы немного вперед
gesture@bvk1982m	@bvk1982m	321.083	321.661	указывание указательным пальцем и кистью руки на собеседника
gesture@bvk1982m	@bvk1982m	321.661	322.845	 трение большого и указательного пальцев
gesture@bvk1982m	@bvk1982m	345.832	346.783	наклон головы влево
gesture@bvk1982m	@bvk1982m	428.083	428.849	кивок головой
gestMeaning@bvk1982m	@bvk1982m	20.603	22.58	выражение заинтересованности
gestMeaning@bvk1982m	@bvk1982m	42.444	42.867	заинтересованность
gestMeaning@bvk1982m	@bvk1982m	42.867	43.766	помощь себе в выражении мысли
gestMeaning@bvk1982m	@bvk1982m	43.766	44.223	обращение к собеседнику
gestMeaning@bvk1982m	@bvk1982m	44.228	45.79	заинтересованность в ответе собеседника
gestMeaning@bvk1982m	@bvk1982m	116.349	117.665	выражение согласия и заинтересованности
gestMeaning@bvk1982m	@bvk1982m	134.063	134.53	подкрепление отрицания в речи
gestMeaning@bvk1982m	@bvk1982m	135.364	135.781	указание на место
gestMeaning@bvk1982m	@bvk1982m	166.611	168.678	выражение заинтересованности
gestMeaning@bvk1982m	@bvk1982m	199.465	200.032	изображение слова "поменяли"
gestMeaning@bvk1982m	@bvk1982m	214.483	215.283	выражение заинтересованности
gestMeaning@bvk1982m	@bvk1982m	294.249	294.833	выражение заинтересованности
gestMeaning@bvk1982m	@bvk1982m	321.083	321.661	обращение к собеседнику
gestMeaning@bvk1982m	@bvk1982m	321.661	322.845	ожидание ответа собеседника
gestMeaning@bvk1982m	@bvk1982m	345.832	346.783	указание направления
gestMeaning@bvk1982m	@bvk1982m	428.083	428.849	согласие с собеседником и выражение заинтересованности
intonatin@aaw1952m	@aaw1952m	13.291	42.215	нарратив с обрывом в конце
intonatin@aaw1952m	@aaw1952m	45.178	129.571	нарратив
intonatin@aaw1952m	@aaw1952m	137.158	148.78	нарратив
intonatin@aaw1952m	@aaw1952m	161.085	166.623	контраст
intonatin@aaw1952m	@aaw1952m	166.623	195.666	нарратив
intonatin@aaw1952m	@aaw1952m	200.749	227.222	контраст
intonatin@aaw1952m	@aaw1952m	231.999	291.0	нарратив
intonatin@aaw1952m	@aaw1952m	295.722	319.888	нарратив
intonatin@aaw1952m	@aaw1952m	323.665	342.333	нарратив
intonatin@aaw1952m	@aaw1952m	349.666	351.663	обрыв
intonatin@aaw1952m	@aaw1952m	351.673	370.109	нарратив
intonatin@aaw1952m	@aaw1952m	381.153	404.549	нарратив
intonatin@aaw1952m	@aaw1952m	415.983	416.452	обрыв
intonatin@aaw1952m	@aaw1952m	421.44	454.989	нарратив
intonation@bvk1982m	@bvk1982m	2.14	7.268	вопрос да-нет
intonation@bvk1982m	@bvk1982m	7.268	8.86	нарратив
intonation@bvk1982m	@bvk1982m	10.892	12.387	нарратив
intonation@bvk1982m	@bvk1982m	42.692	45.03	вопрос специальный
intonation@bvk1982m	@bvk1982m	130.428	136.629	вопрос да-нет
intonation@bvk1982m	@bvk1982m	152.768	160.012	вопрос да-нет
intonation@bvk1982m	@bvk1982m	195.888	200.333	другое
intonation@bvk1982m	@bvk1982m	292.222	294.388	вопрос да-нет
intonation@bvk1982m	@bvk1982m	320.665	321.833	вопрос да-нет
intonation@bvk1982m	@bvk1982m	343.666	351.578	вопрос специальный
intonation@bvk1982m	@bvk1982m	370.801	379.197	вопрос специальный
intonation@bvk1982m	@bvk1982m	406.028	420.64	вопрос специальный
pos@bvk1982m	@bvk1982m	2.14	2.378	ADP
pos@bvk1982m	@bvk1982m	2.378	2.712	DET
pos@bvk1982m	@bvk1982m	2.712	3.046	NOUN
pos@bvk1982m	@bvk1982m	3.046	3.49	VERB
pos@bvk1982m	@bvk1982m	3.49	3.766	NOUN
pos@bvk1982m	@bvk1982m	3.766	4.042	PUNCT
pos@bvk1982m	@bvk1982m	4.042	4.414	SCONJ
pos@bvk1982m	@bvk1982m	4.414	4.637	PRON
pos@bvk1982m	@bvk1982m	4.637	5.006	ADV
pos@bvk1982m	@bvk1982m	5.006	5.093	PART
